mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__max_iter,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,outer_fold
2426.379608631134,37.497675624177205,0.618100643157959,0.2414443840428688,lbfgs,300,0.01,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.01}",0.8861350574712644,0.8857758620689655,0.8899035651665692,0.8872714949022663,0.0018669227338820647,12,0.9467907852796291,0.9463199072732541,0.946875,0.9466618975176276,0.0002442553653001263,1
1366.63379073143,101.96034038192518,1.0622060298919678,0.11789280388834794,lbfgs,300,1.0,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 1.0}",0.9043821839080459,0.9064655172413794,0.9088983050847458,0.9065820020780571,0.0018455377099987418,9,0.9997464503042597,0.9998188930744711,0.9996048850574712,0.999723409478734,8.887450915282784e-05,1
2441.911346435547,28.548570214989212,0.456948200861613,0.11958702350173872,lbfgs,100,0.01,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.01}",0.8861350574712644,0.8857758620689655,0.8899035651665692,0.8872714949022663,0.0018669227338820647,12,0.9467907852796291,0.9463199072732541,0.946875,0.9466618975176276,0.0002442553653001263,1
1411.7760457197826,83.11331005766911,0.8526779015858968,0.11672755923296821,lbfgs,300,0.3,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.3}",0.9086925287356322,0.9107758620689655,0.9121858562244302,0.9105514156763426,0.0014349486340095713,3,0.9985511445957693,0.997826716893654,0.9980962643678161,0.9981580419524131,0.00029895509848694923,1
358.6418031056722,2.3383740110230473,0.9043128490447998,0.10908034307296656,lbfgs,100,0.0001,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.0001}",0.4057471264367816,0.40632183908045977,0.4178842781998831,0.40998441457237483,0.005590972345702909,17,0.4303824978267169,0.4224137931034483,0.4254310344827586,0.4260757751376412,0.003284999403927367,1
2180.2270696163177,93.62899115923251,0.9396371841430664,0.027238499299257837,lbfgs,100,0.03,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 100, 'classifier__C': 0.03}",0.9058908045977011,0.9065373563218391,0.9088983050847458,0.9071088220014286,0.0012925928882431316,6,0.9768545349174153,0.9764560996812518,0.9767241379310345,0.9766782575099006,0.00016586423994084472,1
1497.482270081838,28.629089683918995,0.8441285292307535,0.024150085686613393,lbfgs,300,0.1,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.1}",0.9114942528735632,0.9130028735632184,0.9140122735242548,0.9128364666536788,0.0010346901127017854,1,0.9939872500724428,0.9942045783830774,0.9933189655172414,0.9938369313242538,0.00037685039611352195,1
1425.0306361516316,54.45851920029179,1.0179676214853923,0.08501360657539617,lbfgs,500,0.3,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 500, 'classifier__C': 0.3}",0.9086925287356322,0.9107758620689655,0.9121858562244302,0.9105514156763426,0.0014349486340095713,3,0.9985511445957693,0.997826716893654,0.9980962643678161,0.9981580419524131,0.00029895509848694923,1
2440.0668478012085,21.12610762338221,0.6011464595794678,0.10768029265667144,lbfgs,1000,0.01,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 1000, 'classifier__C': 0.01}",0.8861350574712644,0.8857758620689655,0.8899035651665692,0.8872714949022663,0.0018669227338820647,12,0.9467907852796291,0.9463199072732541,0.946875,0.9466618975176276,0.0002442553653001263,1
2126.3890935579934,133.97213538251367,0.8901843229929606,0.031716509847213976,lbfgs,300,0.03,"{'classifier__solver': 'lbfgs', 'classifier__max_iter': 300, 'classifier__C': 0.03}",0.9058908045977011,0.9065373563218391,0.9088983050847458,0.9071088220014286,0.0012925928882431316,6,0.9768545349174153,0.9764560996812518,0.9767241379310345,0.9766782575099006,0.00016586423994084472,1
